location,timestamp,temperature_c,relative_humidity_percent
Yeshwanthpur,2025-08-18T11:00,21.9,87
Yeshwanthpur,2025-08-18T12:00,22.0,89
Yeshwanthpur,2025-08-18T13:00,22.1,86
Yeshwanthpur,2025-08-18T14:00,22.2,88
Yeshwanthpur,2025-08-18T15:00,21.9,87
Yeshwanthpur,2025-08-18T16:00,21.5,87
Yeshwanthpur,2025-08-18T17:00,21.8,85
Yeshwanthpur,2025-08-18T18:00,21.5,85
Yeshwanthpur,2025-08-18T19:00,21.2,86
Yeshwanthpur,2025-08-18T20:00,20.9,86
Yeshwanthpur,2025-08-18T21:00,20.5,87
Yeshwanthpur,2025-08-18T22:00,20.2,89
Yeshwanthpur,2025-08-18T23:00,20.3,90
Yeshwanthpur,2025-08-19T00:00,20.1,91
Yeshwanthpur,2025-08-19T01:00,19.9,91
Yeshwanthpur,2025-08-19T02:00,19.8,91
Yeshwanthpur,2025-08-19T03:00,19.7,90
Yeshwanthpur,2025-08-19T04:00,19.6,91
Yeshwanthpur,2025-08-19T05:00,19.6,91
Yeshwanthpur,2025-08-19T06:00,19.5,91
Yeshwanthpur,2025-08-19T07:00,19.8,91
Yeshwanthpur,2025-08-19T08:00,20.5,89
Yeshwanthpur,2025-08-19T09:00,21.2,86
Yeshwanthpur,2025-08-19T10:00,21.5,84
Yeshwanthpur,2025-08-19T11:00,24.6,68
Yeshwanthpur,2025-08-19T12:00,25.4,64
Yeshwanthpur,2025-08-19T13:00,26.3,61
Yeshwanthpur,2025-08-19T14:00,26.3,60
Yeshwanthpur,2025-08-19T15:00,25.8,61
Yeshwanthpur,2025-08-19T16:00,24.9,65
Yeshwanthpur,2025-08-19T17:00,24.3,68
Yeshwanthpur,2025-08-19T18:00,23.2,74
Yeshwanthpur,2025-08-19T19:00,22.3,78
Yeshwanthpur,2025-08-19T20:00,21.6,81
Yeshwanthpur,2025-08-19T21:00,21.1,84
Yeshwanthpur,2025-08-19T22:00,20.7,85
Yeshwanthpur,2025-08-19T23:00,20.3,86
Yeshwanthpur,2025-08-20T00:00,20.0,88
Yeshwanthpur,2025-08-20T01:00,19.8,89
Yeshwanthpur,2025-08-20T02:00,19.6,90
Yeshwanthpur,2025-08-20T03:00,19.4,91
Yeshwanthpur,2025-08-20T04:00,19.3,92
Yeshwanthpur,2025-08-20T05:00,19.3,91
Yeshwanthpur,2025-08-20T06:00,19.2,91
Yeshwanthpur,2025-08-20T07:00,19.7,89
Yeshwanthpur,2025-08-20T08:00,21.0,82
Yeshwanthpur,2025-08-20T09:00,22.3,75
Yeshwanthpur,2025-08-20T10:00,24.1,68
Yeshwanthpur,2025-08-20T11:00,25.1,63
Yeshwanthpur,2025-08-20T12:00,25.8,60
Yeshwanthpur,2025-08-20T13:00,26.8,57
Yeshwanthpur,2025-08-20T14:00,27.5,54
Yeshwanthpur,2025-08-20T15:00,27.5,54
Yeshwanthpur,2025-08-20T16:00,26.4,58
Yeshwanthpur,2025-08-20T17:00,25.5,64
Yeshwanthpur,2025-08-20T18:00,24.3,70
Yeshwanthpur,2025-08-20T19:00,23.1,76
Yeshwanthpur,2025-08-20T20:00,22.3,79
Yeshwanthpur,2025-08-20T21:00,21.5,83
Yeshwanthpur,2025-08-20T22:00,21.0,87
Yeshwanthpur,2025-08-20T23:00,20.6,88
Yeshwanthpur,2025-08-21T00:00,20.2,91
Yeshwanthpur,2025-08-21T01:00,19.9,92
Yeshwanthpur,2025-08-21T02:00,19.7,92
Yeshwanthpur,2025-08-21T03:00,19.5,93
Yeshwanthpur,2025-08-21T04:00,19.4,93
Yeshwanthpur,2025-08-21T05:00,19.5,94
Yeshwanthpur,2025-08-21T06:00,19.5,93
Yeshwanthpur,2025-08-21T07:00,20.2,91
Yeshwanthpur,2025-08-21T08:00,21.5,84
Yeshwanthpur,2025-08-21T09:00,22.7,78
Yeshwanthpur,2025-08-21T10:00,24.0,73
Yeshwanthpur,2025-08-21T11:00,25.1,70
Yeshwanthpur,2025-08-21T12:00,26.5,64
Yeshwanthpur,2025-08-21T13:00,27.1,61
Yeshwanthpur,2025-08-21T14:00,27.7,59
Yeshwanthpur,2025-08-21T15:00,27.6,59
Yeshwanthpur,2025-08-21T16:00,27.4,59
Yeshwanthpur,2025-08-21T17:00,26.2,67
Yeshwanthpur,2025-08-21T18:00,24.8,76
Yeshwanthpur,2025-08-21T19:00,23.7,83
Yeshwanthpur,2025-08-21T20:00,23.1,85
Yeshwanthpur,2025-08-21T21:00,22.7,86
Yeshwanthpur,2025-08-21T22:00,22.3,88
Yeshwanthpur,2025-08-21T23:00,22.0,89
Yeshwanthpur,2025-08-22T00:00,21.4,92
Yeshwanthpur,2025-08-22T01:00,21.1,94
Yeshwanthpur,2025-08-22T02:00,20.8,94
Yeshwanthpur,2025-08-22T03:00,20.5,95
Yeshwanthpur,2025-08-22T04:00,20.3,95
Yeshwanthpur,2025-08-22T05:00,20.4,95
Yeshwanthpur,2025-08-22T06:00,20.2,95
Yeshwanthpur,2025-08-22T07:00,20.6,93
Yeshwanthpur,2025-08-22T08:00,21.6,88
Yeshwanthpur,2025-08-22T09:00,22.5,82
Yeshwanthpur,2025-08-22T10:00,23.9,75
Yeshwanthpur,2025-08-22T11:00,25.0,70
Yeshwanthpur,2025-08-22T12:00,26.1,66
Yeshwanthpur,2025-08-22T13:00,26.8,63
Yeshwanthpur,2025-08-22T14:00,27.3,60
Yeshwanthpur,2025-08-22T15:00,27.0,61
Yeshwanthpur,2025-08-22T16:00,26.4,64
Yeshwanthpur,2025-08-22T17:00,26.1,65
Yeshwanthpur,2025-08-22T18:00,24.9,72
Yeshwanthpur,2025-08-22T19:00,23.7,77
Yeshwanthpur,2025-08-22T20:00,22.9,81
Yeshwanthpur,2025-08-22T21:00,22.3,83
Yeshwanthpur,2025-08-22T22:00,22.1,84
Yeshwanthpur,2025-08-22T23:00,21.7,87
Yeshwanthpur,2025-08-23T00:00,21.3,88
Yeshwanthpur,2025-08-23T01:00,21.1,88
Yeshwanthpur,2025-08-23T02:00,20.8,90
Yeshwanthpur,2025-08-23T03:00,20.6,92
Yeshwanthpur,2025-08-23T04:00,20.4,94
Yeshwanthpur,2025-08-23T05:00,20.4,92
Yeshwanthpur,2025-08-23T06:00,20.2,92
Yeshwanthpur,2025-08-23T07:00,20.5,91
Yeshwanthpur,2025-08-23T08:00,21.4,86
Yeshwanthpur,2025-08-23T09:00,22.5,80
Yeshwanthpur,2025-08-23T10:00,23.9,73
Yeshwanthpur,2025-08-23T11:00,24.6,70
Yeshwanthpur,2025-08-23T12:00,25.3,66
Yeshwanthpur,2025-08-23T13:00,25.9,63
Yeshwanthpur,2025-08-23T14:00,26.5,60
Yeshwanthpur,2025-08-23T15:00,26.6,59
Yeshwanthpur,2025-08-23T16:00,26.5,59
Yeshwanthpur,2025-08-23T17:00,25.8,66
Yeshwanthpur,2025-08-23T18:00,24.9,71
Yeshwanthpur,2025-08-23T19:00,24.0,71
Yeshwanthpur,2025-08-23T20:00,23.0,80
Yeshwanthpur,2025-08-23T21:00,22.3,84
Yeshwanthpur,2025-08-23T22:00,21.6,85
Yeshwanthpur,2025-08-23T23:00,20.9,87
Yeshwanthpur,2025-08-24T00:00,20.5,89
Yeshwanthpur,2025-08-24T01:00,20.2,90
Yeshwanthpur,2025-08-24T02:00,19.9,91
Yeshwanthpur,2025-08-24T03:00,19.6,92
Yeshwanthpur,2025-08-24T04:00,19.5,92
Yeshwanthpur,2025-08-24T05:00,19.4,92
Yeshwanthpur,2025-08-24T06:00,19.4,93
Yeshwanthpur,2025-08-24T07:00,19.9,91
Yeshwanthpur,2025-08-24T08:00,21.3,84
Yeshwanthpur,2025-08-24T09:00,22.6,77
Yeshwanthpur,2025-08-24T10:00,24.0,70
Yeshwanthpur,2025-08-24T11:00,25.4,63
Yeshwanthpur,2025-08-24T12:00,26.4,59
Yeshwanthpur,2025-08-24T13:00,27.2,57
Yeshwanthpur,2025-08-24T14:00,27.8,54
Yeshwanthpur,2025-08-24T15:00,28.0,52
Yeshwanthpur,2025-08-24T16:00,27.6,52
Yeshwanthpur,2025-08-24T17:00,27.2,55
Yeshwanthpur,2025-08-24T18:00,25.8,63
Yeshwanthpur,2025-08-24T19:00,24.6,69
Yeshwanthpur,2025-08-24T20:00,23.8,73
Yeshwanthpur,2025-08-24T21:00,23.0,76
Yeshwanthpur,2025-08-24T22:00,22.2,78
Yeshwanthpur,2025-08-24T23:00,21.3,79
Yeshwanthpur,2025-08-25T00:00,20.4,83
Yeshwanthpur,2025-08-25T01:00,19.8,87
Yeshwanthpur,2025-08-25T02:00,19.3,90
Yeshwanthpur,2025-08-25T03:00,19.0,93
Yeshwanthpur,2025-08-25T04:00,18.8,95
Yeshwanthpur,2025-08-25T05:00,18.7,94
Yeshwanthpur,2025-08-25T06:00,18.8,93
Yeshwanthpur,2025-08-25T07:00,19.2,91
Yeshwanthpur,2025-08-25T08:00,20.1,86
Yeshwanthpur,2025-08-25T09:00,21.1,82
Yeshwanthpur,2025-08-25T10:00,22.1,78
Yeshwanthpur,2025-08-25T11:00,24.5,67
Yeshwanthpur,2025-08-25T12:00,25.4,61
Yeshwanthpur,2025-08-25T13:00,26.2,58
Yeshwanthpur,2025-08-25T14:00,26.5,57
Yeshwanthpur,2025-08-25T15:00,26.6,57
Yeshwanthpur,2025-08-25T16:00,26.7,57
Yeshwanthpur,2025-08-25T17:00,26.3,61
Yeshwanthpur,2025-08-25T18:00,25.2,69
Yeshwanthpur,2025-08-25T19:00,24.3,72
Yeshwanthpur,2025-08-25T20:00,23.7,74
Yeshwanthpur,2025-08-25T21:00,23.1,76
Yeshwanthpur,2025-08-25T22:00,22.5,79
Yeshwanthpur,2025-08-25T23:00,22.0,81
Yeshwanthpur,2025-08-26T00:00,21.5,83
Yeshwanthpur,2025-08-26T01:00,20.9,85
Yeshwanthpur,2025-08-26T02:00,20.4,88
Yeshwanthpur,2025-08-26T03:00,19.9,91
Yeshwanthpur,2025-08-26T04:00,19.6,94
Yeshwanthpur,2025-08-26T05:00,19.4,95
Yeshwanthpur,2025-08-26T06:00,19.2,95
Yeshwanthpur,2025-08-26T07:00,19.7,92
Yeshwanthpur,2025-08-26T08:00,20.7,85
Yeshwanthpur,2025-08-26T09:00,21.9,80
Yeshwanthpur,2025-08-26T10:00,23.5,73
Yeshwanthpur,2025-08-26T11:00,25.5,64
Yeshwanthpur,2025-08-26T12:00,25.9,60
Yeshwanthpur,2025-08-26T13:00,26.2,58
Yeshwanthpur,2025-08-26T14:00,26.7,55
Yeshwanthpur,2025-08-26T15:00,26.8,54
Yeshwanthpur,2025-08-26T16:00,26.6,55
Yeshwanthpur,2025-08-26T17:00,25.5,61
Yeshwanthpur,2025-08-26T18:00,24.4,66
Yeshwanthpur,2025-08-26T19:00,23.4,71
Yeshwanthpur,2025-08-26T20:00,22.5,76
Yeshwanthpur,2025-08-26T21:00,21.7,80
Yeshwanthpur,2025-08-26T22:00,21.1,83
Yeshwanthpur,2025-08-26T23:00,20.6,86
Yeshwanthpur,2025-08-27T00:00,20.3,88
Yeshwanthpur,2025-08-27T01:00,20.1,90
Yeshwanthpur,2025-08-27T02:00,20.0,91
Yeshwanthpur,2025-08-27T03:00,19.9,91
Yeshwanthpur,2025-08-27T04:00,20.0,91
Yeshwanthpur,2025-08-27T05:00,20.0,92
Yeshwanthpur,2025-08-27T06:00,20.0,93
Yeshwanthpur,2025-08-27T07:00,20.3,92
Yeshwanthpur,2025-08-27T08:00,21.0,88
Yeshwanthpur,2025-08-27T09:00,21.8,83
Yeshwanthpur,2025-08-27T10:00,22.7,78
Yeshwanthpur,2025-08-27T11:00,23.2,74
Yeshwanthpur,2025-08-27T12:00,23.4,74
Yeshwanthpur,2025-08-27T13:00,23.6,74
Yeshwanthpur,2025-08-27T14:00,23.4,75
Yeshwanthpur,2025-08-27T15:00,23.5,76
Yeshwanthpur,2025-08-27T16:00,23.5,75
Yeshwanthpur,2025-08-27T17:00,23.4,74
Yeshwanthpur,2025-08-27T18:00,22.5,78
Yeshwanthpur,2025-08-27T19:00,21.8,81
Yeshwanthpur,2025-08-27T20:00,21.2,83
Yeshwanthpur,2025-08-27T21:00,20.6,86
Yeshwanthpur,2025-08-27T22:00,20.3,88
Yeshwanthpur,2025-08-27T23:00,20.0,91
Yeshwanthpur,2025-08-28T00:00,19.8,92
Yeshwanthpur,2025-08-28T01:00,19.7,93
Yeshwanthpur,2025-08-28T02:00,19.7,93
Yeshwanthpur,2025-08-28T03:00,19.6,94
Yeshwanthpur,2025-08-28T04:00,19.5,94
Yeshwanthpur,2025-08-28T05:00,19.5,94
Yeshwanthpur,2025-08-28T06:00,19.6,94
Yeshwanthpur,2025-08-28T07:00,20.1,92
Yeshwanthpur,2025-08-28T08:00,21.4,85
Yeshwanthpur,2025-08-28T09:00,22.4,81
Yeshwanthpur,2025-08-28T10:00,23.7,75
Yeshwanthpur,2025-08-28T11:00,24.0,72
Yeshwanthpur,2025-08-28T12:00,25.8,65
Yeshwanthpur,2025-08-28T13:00,26.8,62
Yeshwanthpur,2025-08-28T14:00,26.0,69
Yeshwanthpur,2025-08-28T15:00,24.9,71
Yeshwanthpur,2025-08-28T16:00,24.9,72
Yeshwanthpur,2025-08-28T17:00,25.1,67
Yeshwanthpur,2025-08-28T18:00,23.5,75
Yeshwanthpur,2025-08-28T19:00,22.8,79
Yeshwanthpur,2025-08-28T20:00,22.2,81
Yeshwanthpur,2025-08-28T21:00,21.7,84
Yeshwanthpur,2025-08-28T22:00,21.2,86
Yeshwanthpur,2025-08-28T23:00,20.9,89
Yeshwanthpur,2025-08-29T00:00,20.6,92
Yeshwanthpur,2025-08-29T01:00,20.3,93
Yeshwanthpur,2025-08-29T02:00,20.2,94
Yeshwanthpur,2025-08-29T03:00,20.1,94
Yeshwanthpur,2025-08-29T04:00,20.0,94
Yeshwanthpur,2025-08-29T05:00,19.9,94
Yeshwanthpur,2025-08-29T06:00,19.9,94
Yeshwanthpur,2025-08-29T07:00,20.5,92
Yeshwanthpur,2025-08-29T08:00,21.6,86
Yeshwanthpur,2025-08-29T09:00,23.2,79
Yeshwanthpur,2025-08-29T10:00,24.9,69
Yeshwanthpur,2025-08-29T11:00,25.9,66
Yeshwanthpur,2025-08-29T12:00,27.3,60
Yeshwanthpur,2025-08-29T13:00,27.9,57
Yeshwanthpur,2025-08-29T14:00,28.2,53
Yeshwanthpur,2025-08-29T15:00,26.9,63
Yeshwanthpur,2025-08-29T16:00,27.0,58
Yeshwanthpur,2025-08-29T17:00,26.1,62
Yeshwanthpur,2025-08-29T18:00,25.0,67
Yeshwanthpur,2025-08-29T19:00,23.7,73
Yeshwanthpur,2025-08-29T20:00,22.7,78
Yeshwanthpur,2025-08-29T21:00,22.0,82
Yeshwanthpur,2025-08-29T22:00,21.5,85
Yeshwanthpur,2025-08-29T23:00,21.1,87
Yeshwanthpur,2025-08-30T00:00,20.8,89
Yeshwanthpur,2025-08-30T01:00,20.7,91
Yeshwanthpur,2025-08-30T02:00,20.5,92
Yeshwanthpur,2025-08-30T03:00,20.3,93
Yeshwanthpur,2025-08-30T04:00,20.0,94
Yeshwanthpur,2025-08-30T05:00,20.1,94
Yeshwanthpur,2025-08-30T06:00,20.5,92
Yeshwanthpur,2025-08-30T07:00,21.1,89
Yeshwanthpur,2025-08-30T08:00,22.0,85
Yeshwanthpur,2025-08-30T09:00,23.2,79
Yeshwanthpur,2025-08-30T10:00,24.5,73
Yeshwanthpur,2025-08-30T11:00,25.7,67
Yeshwanthpur,2025-08-30T12:00,26.6,63
Yeshwanthpur,2025-08-30T13:00,27.3,60
Yeshwanthpur,2025-08-30T14:00,27.6,58
Yeshwanthpur,2025-08-30T15:00,27.7,58
Yeshwanthpur,2025-08-30T16:00,27.5,59
Yeshwanthpur,2025-08-30T17:00,26.9,61
Yeshwanthpur,2025-08-30T18:00,25.9,65
Yeshwanthpur,2025-08-30T19:00,24.7,71
Yeshwanthpur,2025-08-30T20:00,23.6,76
Yeshwanthpur,2025-08-30T21:00,22.8,79
Yeshwanthpur,2025-08-30T22:00,22.3,82
Yeshwanthpur,2025-08-30T23:00,21.7,84
Yeshwanthpur,2025-08-31T00:00,21.1,87
Yeshwanthpur,2025-08-31T01:00,20.6,90
Yeshwanthpur,2025-08-31T02:00,20.1,92
Yeshwanthpur,2025-08-31T03:00,19.7,94
Yeshwanthpur,2025-08-31T04:00,19.5,95
Yeshwanthpur,2025-08-31T05:00,19.5,94
Yeshwanthpur,2025-08-31T06:00,20.1,91
Yeshwanthpur,2025-08-31T07:00,20.9,87
Yeshwanthpur,2025-08-31T08:00,22.1,82
Yeshwanthpur,2025-08-31T09:00,23.7,75
Yeshwanthpur,2025-08-31T10:00,25.7,66
Yeshwanthpur,2025-08-31T11:00,27.0,60
Yeshwanthpur,2025-08-31T12:00,27.4,58
Yeshwanthpur,2025-08-31T13:00,28.4,54
Yeshwanthpur,2025-08-31T14:00,28.9,52
Yeshwanthpur,2025-08-31T15:00,28.8,52
Yeshwanthpur,2025-08-31T16:00,28.3,54
Yeshwanthpur,2025-08-31T17:00,27.6,57
Yeshwanthpur,2025-08-31T18:00,26.4,63
Yeshwanthpur,2025-08-31T19:00,24.9,71
Yeshwanthpur,2025-08-31T20:00,23.7,78
Yeshwanthpur,2025-08-31T21:00,22.9,82
Yeshwanthpur,2025-08-31T22:00,22.5,85
Yeshwanthpur,2025-08-31T23:00,22.0,87
Yeshwanthpur,2025-09-01T00:00,21.5,89
Yeshwanthpur,2025-09-01T01:00,21.1,91
Yeshwanthpur,2025-09-01T02:00,20.7,93
Yeshwanthpur,2025-09-01T03:00,20.4,94
Yeshwanthpur,2025-09-01T04:00,20.1,95
Yeshwanthpur,2025-09-01T05:00,20.1,95
Yeshwanthpur,2025-09-01T06:00,20.4,93
Yeshwanthpur,2025-09-01T07:00,20.9,90
Yeshwanthpur,2025-09-01T08:00,21.8,85
Yeshwanthpur,2025-09-01T09:00,23.3,77
Yeshwanthpur,2025-09-01T10:00,25.1,68
Yeshwanthpur,2025-09-01T11:00,26.6,61
Yeshwanthpur,2025-09-01T12:00,27.7,57
Yeshwanthpur,2025-09-01T13:00,28.4,54
Yeshwanthpur,2025-09-01T14:00,28.8,53
Yeshwanthpur,2025-09-01T15:00,28.8,53
Yeshwanthpur,2025-09-01T16:00,28.5,53
Yeshwanthpur,2025-09-01T17:00,27.8,56
Yeshwanthpur,2025-09-01T18:00,26.7,61
Yeshwanthpur,2025-09-01T19:00,25.2,69
Yeshwanthpur,2025-09-01T20:00,24.0,75
Yeshwanthpur,2025-09-01T21:00,23.3,80
Yeshwanthpur,2025-09-01T22:00,22.7,83
Yeshwanthpur,2025-09-01T23:00,22.2,86
